,date,experiment,cell,kymograph,interval,time,region,tubb_mass,tubb_frac
18,220503,4,7,022,0,18,anterograde,0,0.0
19,220503,4,7,022,0,19,anterograde,417,0.054566867312221934
20,220503,4,7,022,0,20,anterograde,0,0.0
21,220503,4,7,022,0,21,anterograde,0,0.0
22,220503,4,7,022,0,22,anterograde,0,0.0
23,220503,4,7,022,0,23,anterograde,0,0.0
24,220503,4,7,022,0,24,anterograde,0,0.0
25,220503,4,7,022,0,25,anterograde,0,0.0
26,220503,4,7,022,0,26,anterograde,0,0.0
27,220503,4,7,022,0,27,anterograde,0,0.0
28,220503,4,7,022,0,28,anterograde,0,0.0
29,220503,4,7,022,0,29,anterograde,0,0.0
30,220503,4,7,022,0,30,anterograde,0,0.0
31,220503,4,7,022,0,31,anterograde,0,0.0
32,220503,4,7,022,0,32,anterograde,0,0.0
33,220503,4,7,022,0,33,anterograde,0,0.0
34,220503,4,7,022,0,34,anterograde,0,0.0
0,220503,4,7,022,0,0,stationary,17084,0.5373509892114616
1,220503,4,7,022,0,1,stationary,894,0.174609375
2,220503,4,7,022,0,2,stationary,0,0.0
3,220503,4,7,022,0,3,stationary,290,0.03690506490201069
4,220503,4,7,022,0,4,stationary,94,0.01615953240501977
5,220503,4,7,022,0,5,stationary,0,0.0
6,220503,4,7,022,0,6,stationary,0,0.0
7,220503,4,7,022,0,7,stationary,16,0.0018099547511312218
8,220503,4,7,022,0,8,stationary,1998,0.48826979472140764
9,220503,4,7,022,0,9,stationary,478,0.06169334021683015
10,220503,4,7,022,0,10,stationary,7805,0.7885431400282885
11,220503,4,7,022,0,11,stationary,14160,0.9894486758437565
12,220503,4,7,022,0,12,stationary,2727,1.0
13,220503,4,7,022,0,13,stationary,0,
14,220503,4,7,022,0,14,stationary,1033,0.33013742409715563
15,220503,4,7,022,0,15,stationary,0,0.0
16,220503,4,7,022,0,16,stationary,0,0.0
17,220503,4,7,022,0,17,stationary,0,0.0
18,220503,4,7,022,0,18,stationary,0,0.0
19,220503,4,7,022,0,19,stationary,0,0.0
20,220503,4,7,022,0,20,stationary,0,0.0
21,220503,4,7,022,0,21,stationary,0,0.0
22,220503,4,7,022,0,22,stationary,0,0.0
23,220503,4,7,022,0,23,stationary,0,0.0
24,220503,4,7,022,0,24,stationary,0,0.0
25,220503,4,7,022,0,25,stationary,0,0.0
26,220503,4,7,022,0,26,stationary,0,0.0
27,220503,4,7,022,0,27,stationary,0,0.0
28,220503,4,7,022,0,28,stationary,0,0.0
29,220503,4,7,022,0,29,stationary,0,0.0
30,220503,4,7,022,0,30,stationary,0,0.0
31,220503,4,7,022,0,31,stationary,0,0.0
32,220503,4,7,022,0,32,stationary,0,0.0
33,220503,4,7,022,0,33,stationary,0,0.0
34,220503,4,7,022,0,34,stationary,0,0.0
0,220503,4,7,022,1,0,retrograde,13957,0.22848489809282146
1,220503,4,7,022,1,1,retrograde,8859,0.292704685125223
2,220503,4,7,022,1,2,retrograde,8448,0.6917219356423483
3,220503,4,7,022,1,3,retrograde,7664,0.7956810631229236
4,220503,4,7,022,1,4,retrograde,25147,0.8478136273220728
5,220503,4,7,022,1,5,retrograde,29964,0.8504527005931939
6,220503,4,7,022,1,6,retrograde,23116,0.7450045120536289
7,220503,4,7,022,1,7,retrograde,10780,0.614210016523275
8,220503,4,7,022,1,8,retrograde,13787,0.6062884784520668
9,220503,4,7,022,1,9,retrograde,15191,0.7960905565454355
10,220503,4,7,022,1,10,retrograde,14345,0.6705777860882572
11,220503,4,7,022,1,11,retrograde,15749,0.6691167098610699
12,220503,4,7,022,1,12,retrograde,15713,0.7069648159812831
13,220503,4,7,022,1,13,retrograde,7748,0.5702090079481896
14,220503,4,7,022,1,14,retrograde,4639,0.4153088630259624
15,220503,4,7,022,1,15,retrograde,3593,0.5062702550373397
16,220503,4,7,022,1,16,retrograde,9345,0.6607509015060454
17,220503,4,7,022,1,17,retrograde,9375,0.5238308096328994
18,220503,4,7,022,1,18,retrograde,18747,0.7460304827092205
19,220503,4,7,022,1,19,retrograde,14526,0.9488536155202821
20,220503,4,7,022,1,20,retrograde,11765,0.9272540983606558
21,220503,4,7,022,1,21,retrograde,8323,0.7703628285820067
22,220503,4,7,022,1,22,retrograde,6367,0.577872572154656
23,220503,4,7,022,1,23,retrograde,10939,0.714407001044932
24,220503,4,7,022,1,24,retrograde,5107,0.7048026497377864
25,220503,4,7,022,1,25,retrograde,4871,0.6640763462849353
26,220503,4,7,022,1,26,retrograde,3808,0.8482958342615282
27,220503,4,7,022,1,27,retrograde,3543,0.7647312756313404
28,220503,4,7,022,1,28,retrograde,6224,0.8046541693600517
29,220503,4,7,022,1,29,retrograde,4005,0.5461611891449611
30,220503,4,7,022,1,30,retrograde,900,0.2920181700194679
31,220503,4,7,022,1,31,retrograde,2499,0.7991685321394307
32,220503,4,7,022,1,32,retrograde,294,0.0987571380584481
33,220503,4,7,022,1,33,retrograde,5946,0.9082022300290209
34,220503,4,7,022,1,34,retrograde,157,0.1766029246344207
35,220503,4,7,022,1,35,retrograde,5420,0.8873608382449247
36,220503,4,7,022,1,36,retrograde,360,0.8737864077669902
37,220503,4,7,022,1,37,retrograde,596,0.4235963041933191
0,220503,4,7,022,1,0,anterograde,16399,0.26846197920929854
1,220503,4,7,022,1,1,anterograde,6490,0.21443203594792837
2,220503,4,7,022,1,2,anterograde,0,0.0
3,220503,4,7,022,1,3,anterograde,591,0.06135797342192691
4,220503,4,7,022,1,4,anterograde,2680,0.09035433734533563
5,220503,4,7,022,1,5,anterograde,2340,0.06641500865665712
6,220503,4,7,022,1,6,anterograde,1234,0.03977052984401186
7,220503,4,7,022,1,7,anterograde,1920,0.10939547604125122
8,220503,4,7,022,1,8,anterograde,4378,0.19252418645558486
9,220503,4,7,022,1,9,anterograde,2281,0.11953673619117493
10,220503,4,7,022,1,10,anterograde,2532,0.11836200448765893
11,220503,4,7,022,1,11,anterograde,1467,0.06232739941368909
12,220503,4,7,022,1,12,anterograde,4499,0.202420588499955
13,220503,4,7,022,1,13,anterograde,2265,0.16669119811598468
14,220503,4,7,022,1,14,anterograde,3900,0.34914950760966873
15,220503,4,7,022,1,15,anterograde,991,0.13963646611244188
16,220503,4,7,022,1,16,anterograde,3066,0.2167856890334441
17,220503,4,7,022,1,17,anterograde,1443,0.08062803821869587
18,220503,4,7,022,1,18,anterograde,1935,0.07700266624219029
19,220503,4,7,022,1,19,anterograde,77,0.005029721079103796
20,220503,4,7,022,1,20,anterograde,107,0.008433165195460278
21,220503,4,7,022,1,21,anterograde,1404,0.12995186967789707
22,220503,4,7,022,1,22,anterograde,2827,0.25658014158649484
23,220503,4,7,022,1,23,anterograde,1029,0.06720219435736677
24,220503,4,7,022,1,24,anterograde,356,0.04913055478884902
25,220503,4,7,022,1,25,anterograde,689,0.09393319700068166
26,220503,4,7,022,1,26,anterograde,551,0.12274448652261083
27,220503,4,7,022,1,27,anterograde,0,0.0
28,220503,4,7,022,1,28,anterograde,563,0.07278603749191985
29,220503,4,7,022,1,29,anterograde,1272,0.17346243011045956
30,220503,4,7,022,1,30,anterograde,594,0.1927319922128488
31,220503,4,7,022,1,31,anterograde,253,0.0809082187400064
32,220503,4,7,022,1,32,anterograde,712,0.23916694659052737
33,220503,4,7,022,1,33,anterograde,0,0.0
34,220503,4,7,022,1,34,anterograde,0,0.0
35,220503,4,7,022,1,35,anterograde,60,0.009823182711198428
36,220503,4,7,022,1,36,anterograde,52,0.1262135922330097
37,220503,4,7,022,1,37,anterograde,48,0.03411513859275053
0,220503,4,7,022,1,0,stationary,30729,0.50305312269788
1,220503,4,7,022,1,1,stationary,14917,0.4928632789268486
2,220503,4,7,022,1,2,stationary,3765,0.3082780643576517
3,220503,4,7,022,1,3,stationary,1377,0.1429609634551495
4,220503,4,7,022,1,4,stationary,1834,0.06183203533259162
5,220503,4,7,022,1,5,stationary,2929,0.08313229075014901
6,220503,4,7,022,1,6,stationary,6678,0.21522495810235917
7,220503,4,7,022,1,7,stationary,4851,0.2763945074354738
8,220503,4,7,022,1,8,stationary,4575,0.2011873350923483
9,220503,4,7,022,1,9,stationary,1610,0.08437270726338958
10,220503,4,7,022,1,10,stationary,4515,0.21106020942408377
11,220503,4,7,022,1,11,stationary,6321,0.2685558907252411
12,220503,4,7,022,1,12,stationary,2014,0.09061459551876182
13,220503,4,7,022,1,13,stationary,3575,0.2630997939358257
14,220503,4,7,022,1,14,stationary,2631,0.23554162936436884
15,220503,4,7,022,1,15,stationary,2513,0.3540932788502184
16,220503,4,7,022,1,16,stationary,1732,0.1224634094605105
17,220503,4,7,022,1,17,stationary,7079,0.39554115214840474
18,220503,4,7,022,1,18,stationary,4447,0.17696685104858928
19,220503,4,7,022,1,19,stationary,706,0.046116663400614016
20,220503,4,7,022,1,20,stationary,816,0.06431273644388398
21,220503,4,7,022,1,21,stationary,1077,0.09968530174009627
22,220503,4,7,022,1,22,stationary,1824,0.16554728625884915
23,220503,4,7,022,1,23,stationary,3344,0.21839080459770116
24,220503,4,7,022,1,24,stationary,1783,0.2460667954733646
25,220503,4,7,022,1,25,stationary,1775,0.2419904567143831
26,220503,4,7,022,1,26,stationary,130,0.028959679215860994
27,220503,4,7,022,1,27,stationary,1090,0.23526872436865962
28,220503,4,7,022,1,28,stationary,948,0.12255979314802844
29,220503,4,7,022,1,29,stationary,2056,0.2803763807445793
30,220503,4,7,022,1,30,stationary,1588,0.5152498377676833
31,220503,4,7,022,1,31,stationary,375,0.11992324912056283
32,220503,4,7,022,1,32,stationary,1971,0.6620759153510245
33,220503,4,7,022,1,33,stationary,601,0.09179776997097908
34,220503,4,7,022,1,34,stationary,732,0.8233970753655793
35,220503,4,7,022,1,35,stationary,628,0.10281597904387688
36,220503,4,7,022,1,36,stationary,0,0.0
37,220503,4,7,022,1,37,stationary,763,0.5422885572139303
0,220503,4,7,022,2,0,retrograde,960,0.018350377520787536
1,220503,4,7,022,2,1,retrograde,5214,0.4025633106856084
2,220503,4,7,022,2,2,retrograde,9877,0.6598303159863719
3,220503,4,7,022,2,3,retrograde,10689,0.8729277256022866
4,220503,4,7,022,2,4,retrograde,7833,0.9208793792616976
5,220503,4,7,022,2,5,retrograde,4543,0.9633163698049194
6,220503,4,7,022,2,6,retrograde,5712,1.0
7,220503,4,7,022,2,7,retrograde,2356,1.0
8,220503,4,7,022,2,8,retrograde,0,
9,220503,4,7,022,2,9,retrograde,1651,1.0
10,220503,4,7,022,2,10,retrograde,1683,0.8209756097560975
11,220503,4,7,022,2,11,retrograde,4994,0.9780650215432825
12,220503,4,7,022,2,12,retrograde,7702,0.9758013429621183
13,220503,4,7,022,2,13,retrograde,7421,1.0
14,220503,4,7,022,2,14,retrograde,7407,0.8918723660445514
15,220503,4,7,022,2,15,retrograde,1538,1.0
16,220503,4,7,022,2,16,retrograde,1315,1.0
17,220503,4,7,022,2,17,retrograde,1308,0.6562970396387355
18,220503,4,7,022,2,18,retrograde,6268,0.9063042220936958
19,220503,4,7,022,2,19,retrograde,5737,0.8834308592546967
20,220503,4,7,022,2,20,retrograde,2308,0.9969762419006479
21,220503,4,7,022,2,21,retrograde,3855,1.0
22,220503,4,7,022,2,22,retrograde,11945,0.9539210988659959
23,220503,4,7,022,2,23,retrograde,1074,0.5914096916299559
24,220503,4,7,022,2,24,retrograde,3563,1.0
25,220503,4,7,022,2,25,retrograde,1565,0.9936507936507937
26,220503,4,7,022,2,26,retrograde,4635,1.0
27,220503,4,7,022,2,27,retrograde,6078,1.0
28,220503,4,7,022,2,28,retrograde,5754,1.0
29,220503,4,7,022,2,29,retrograde,6051,1.0
30,220503,4,7,022,2,30,retrograde,800,0.9962640099626401
31,220503,4,7,022,2,31,retrograde,990,1.0
32,220503,4,7,022,2,32,retrograde,1882,1.0
33,220503,4,7,022,2,33,retrograde,3072,1.0
34,220503,4,7,022,2,34,retrograde,319,0.8221649484536082
35,220503,4,7,022,2,35,retrograde,575,1.0
36,220503,4,7,022,2,36,retrograde,3391,1.0
37,220503,4,7,022,2,37,retrograde,4646,0.9989249623736831
0,220503,4,7,022,2,0,anterograde,7335,0.14020835324476727
1,220503,4,7,022,2,1,anterograde,109,0.008415688696726374
2,220503,4,7,022,2,2,anterograde,1120,0.07482129734785223
3,220503,4,7,022,2,3,anterograde,0,0.0
4,220503,4,7,022,2,4,anterograde,673,0.07912062073830238
5,220503,4,7,022,2,5,anterograde,0,0.0
6,220503,4,7,022,2,6,anterograde,0,0.0
7,220503,4,7,022,2,7,anterograde,0,0.0
8,220503,4,7,022,2,8,anterograde,0,
9,220503,4,7,022,2,9,anterograde,0,0.0
10,220503,4,7,022,2,10,anterograde,0,0.0
11,220503,4,7,022,2,11,anterograde,112,0.021934978456717588
12,220503,4,7,022,2,12,anterograde,15,0.0019004180919802356
13,220503,4,7,022,2,13,anterograde,0,0.0
14,220503,4,7,022,2,14,anterograde,0,0.0
15,220503,4,7,022,2,15,anterograde,0,0.0
16,220503,4,7,022,2,16,anterograde,0,0.0
17,220503,4,7,022,2,17,anterograde,423,0.2122428499749122
18,220503,4,7,022,2,18,anterograde,568,0.0821283979178716
19,220503,4,7,022,2,19,anterograde,757,0.11656914074530336
20,220503,4,7,022,2,20,anterograde,7,0.003023758099352052
21,220503,4,7,022,2,21,anterograde,0,0.0
22,220503,4,7,022,2,22,anterograde,514,0.04104775594952883
23,220503,4,7,022,2,23,anterograde,0,0.0
24,220503,4,7,022,2,24,anterograde,0,0.0
25,220503,4,7,022,2,25,anterograde,0,0.0
26,220503,4,7,022,2,26,anterograde,0,0.0
27,220503,4,7,022,2,27,anterograde,0,0.0
28,220503,4,7,022,2,28,anterograde,0,0.0
29,220503,4,7,022,2,29,anterograde,0,0.0
30,220503,4,7,022,2,30,anterograde,3,0.0037359900373599006
31,220503,4,7,022,2,31,anterograde,0,0.0
32,220503,4,7,022,2,32,anterograde,0,0.0
33,220503,4,7,022,2,33,anterograde,0,0.0
34,220503,4,7,022,2,34,anterograde,0,0.0
35,220503,4,7,022,2,35,anterograde,0,0.0
36,220503,4,7,022,2,36,anterograde,0,0.0
37,220503,4,7,022,2,37,anterograde,5,0.0010750376263169211
0,220503,4,7,022,2,0,stationary,44020,0.8414412692344452
1,220503,4,7,022,2,1,stationary,7629,0.5890210006176653
2,220503,4,7,022,2,2,stationary,3972,0.2653483866657759
3,220503,4,7,022,2,3,stationary,1556,0.12707227439771335
4,220503,4,7,022,2,4,stationary,0,0.0
5,220503,4,7,022,2,5,stationary,173,0.03668363019508058
6,220503,4,7,022,2,6,stationary,0,0.0
7,220503,4,7,022,2,7,stationary,0,0.0
8,220503,4,7,022,2,8,stationary,0,
9,220503,4,7,022,2,9,stationary,0,0.0
10,220503,4,7,022,2,10,stationary,367,0.17902439024390243
11,220503,4,7,022,2,11,stationary,0,0.0
12,220503,4,7,022,2,12,stationary,176,0.02229823894590143
13,220503,4,7,022,2,13,stationary,0,0.0
14,220503,4,7,022,2,14,stationary,898,0.10812763395544853
15,220503,4,7,022,2,15,stationary,0,0.0
16,220503,4,7,022,2,16,stationary,0,0.0
17,220503,4,7,022,2,17,stationary,262,0.13146011038635222
18,220503,4,7,022,2,18,stationary,80,0.01156737998843262
19,220503,4,7,022,2,19,stationary,0,0.0
20,220503,4,7,022,2,20,stationary,0,0.0
21,220503,4,7,022,2,21,stationary,0,0.0
22,220503,4,7,022,2,22,stationary,63,0.005031145184475324
23,220503,4,7,022,2,23,stationary,742,0.40859030837004406
24,220503,4,7,022,2,24,stationary,0,0.0
25,220503,4,7,022,2,25,stationary,10,0.006349206349206349
26,220503,4,7,022,2,26,stationary,0,0.0
27,220503,4,7,022,2,27,stationary,0,0.0
28,220503,4,7,022,2,28,stationary,0,0.0
29,220503,4,7,022,2,29,stationary,0,0.0
30,220503,4,7,022,2,30,stationary,0,0.0
31,220503,4,7,022,2,31,stationary,0,0.0
32,220503,4,7,022,2,32,stationary,0,0.0
33,220503,4,7,022,2,33,stationary,0,0.0
34,220503,4,7,022,2,34,stationary,69,0.17783505154639176
35,220503,4,7,022,2,35,stationary,0,0.0
36,220503,4,7,022,2,36,stationary,0,0.0
37,220503,4,7,022,2,37,stationary,0,0.0
0,220503,4,7,023,0,0,retrograde,24334,0.5725242924028892
1,220503,4,7,023,0,1,retrograde,6064,0.802753508075192
2,220503,4,7,023,0,2,retrograde,4544,0.7333763718528082
3,220503,4,7,023,0,3,retrograde,5528,0.9789268638214982
4,220503,4,7,023,0,4,retrograde,4809,0.8882526782415958
5,220503,4,7,023,0,5,retrograde,3525,0.8508327299058653
6,220503,4,7,023,0,6,retrograde,1917,1.0
7,220503,4,7,023,0,7,retrograde,2149,0.9875919117647058
8,220503,4,7,023,0,8,retrograde,3592,0.9063840524854908
9,220503,4,7,023,0,9,retrograde,5179,1.0
10,220503,4,7,023,0,10,retrograde,4951,1.0
11,220503,4,7,023,0,11,retrograde,4125,0.916055962691539
12,220503,4,7,023,0,12,retrograde,217,1.0
13,220503,4,7,023,0,13,retrograde,0,
14,220503,4,7,023,0,14,retrograde,4155,1.0
15,220503,4,7,023,0,15,retrograde,225,0.9414225941422594
16,220503,4,7,023,0,16,retrograde,1246,1.0
17,220503,4,7,023,0,17,retrograde,1620,1.0
18,220503,4,7,023,0,18,retrograde,3410,1.0
19,220503,4,7,023,0,19,retrograde,2658,0.702431289640592
20,220503,4,7,023,0,20,retrograde,7249,0.779378561445006
21,220503,4,7,023,0,21,retrograde,4982,0.9084609773887673
22,220503,4,7,023,0,22,retrograde,4402,0.8798720767539476
23,220503,4,7,023,0,23,retrograde,4933,0.9385464231354642
24,220503,4,7,023,0,24,retrograde,3879,0.7592483852025836
25,220503,4,7,023,0,25,retrograde,4535,0.7466249588409615
26,220503,4,7,023,0,26,retrograde,6483,0.9453193350831146
27,220503,4,7,023,0,27,retrograde,6206,0.964863184079602
28,220503,4,7,023,0,28,retrograde,5200,0.6200810875268304
29,220503,4,7,023,0,29,retrograde,5286,0.9042080054738283
30,220503,4,7,023,0,30,retrograde,3310,0.9001903725863476
31,220503,4,7,023,0,31,retrograde,7595,0.6780039278700232
32,220503,4,7,023,0,32,retrograde,4382,0.693573915796138
33,220503,4,7,023,0,33,retrograde,5053,0.9388703084355259
34,220503,4,7,023,0,34,retrograde,10066,0.9003577817531306
0,220503,4,7,023,0,0,anterograde,787,0.018516340023057194
1,220503,4,7,023,0,1,anterograde,281,0.03719883505427588
2,220503,4,7,023,0,2,anterograde,327,0.05277598450613299
3,220503,4,7,023,0,3,anterograde,0,0.0
4,220503,4,7,023,0,4,anterograde,0,0.0
5,220503,4,7,023,0,5,anterograde,0,0.0
6,220503,4,7,023,0,6,anterograde,0,0.0
7,220503,4,7,023,0,7,anterograde,0,0.0
8,220503,4,7,023,0,8,anterograde,0,0.0
9,220503,4,7,023,0,9,anterograde,0,0.0
10,220503,4,7,023,0,10,anterograde,0,0.0
11,220503,4,7,023,0,11,anterograde,0,0.0
12,220503,4,7,023,0,12,anterograde,0,0.0
13,220503,4,7,023,0,13,anterograde,0,
14,220503,4,7,023,0,14,anterograde,0,0.0
15,220503,4,7,023,0,15,anterograde,0,0.0
16,220503,4,7,023,0,16,anterograde,0,0.0
17,220503,4,7,023,0,17,anterograde,0,0.0
18,220503,4,7,023,0,18,anterograde,0,0.0
19,220503,4,7,023,0,19,anterograde,36,0.009513742071881607
20,220503,4,7,023,0,20,anterograde,0,0.0
21,220503,4,7,023,0,21,anterograde,0,0.0
22,220503,4,7,023,0,22,anterograde,0,0.0
23,220503,4,7,023,0,23,anterograde,43,0.008181126331811263
24,220503,4,7,023,0,24,anterograde,0,0.0
25,220503,4,7,023,0,25,anterograde,908,0.14948962792229173
26,220503,4,7,023,0,26,anterograde,95,0.013852435112277631
27,220503,4,7,023,0,27,anterograde,205,0.03187189054726368
28,220503,4,7,023,0,28,anterograde,12,0.0014309563558311473
29,220503,4,7,023,0,29,anterograde,161,0.027540198426274375
30,220503,4,7,023,0,30,anterograde,106,0.028827848789774273
31,220503,4,7,023,0,31,anterograde,550,0.04909837529012676
32,220503,4,7,023,0,32,anterograde,245,0.03877809433364989
33,220503,4,7,023,0,33,anterograde,0,0.0
34,220503,4,7,023,0,34,anterograde,253,0.022629695885509837
0,220503,4,7,023,0,0,stationary,17382,0.4089593675740536
1,220503,4,7,023,0,1,stationary,1209,0.16004765687053216
2,220503,4,7,023,0,2,stationary,1325,0.21384764364105874
3,220503,4,7,023,0,3,stationary,119,0.02107313617850186
4,220503,4,7,023,0,4,stationary,605,0.11174732175840414
5,220503,4,7,023,0,5,stationary,618,0.1491672700941347
6,220503,4,7,023,0,6,stationary,0,0.0
7,220503,4,7,023,0,7,stationary,27,0.012408088235294117
8,220503,4,7,023,0,8,stationary,371,0.0936159475145092
9,220503,4,7,023,0,9,stationary,0,0.0
10,220503,4,7,023,0,10,stationary,0,0.0
11,220503,4,7,023,0,11,stationary,378,0.08394403730846102
12,220503,4,7,023,0,12,stationary,0,0.0
13,220503,4,7,023,0,13,stationary,0,
14,220503,4,7,023,0,14,stationary,0,0.0
15,220503,4,7,023,0,15,stationary,14,0.058577405857740586
16,220503,4,7,023,0,16,stationary,0,0.0
17,220503,4,7,023,0,17,stationary,0,0.0
18,220503,4,7,023,0,18,stationary,0,0.0
19,220503,4,7,023,0,19,stationary,1090,0.2880549682875264
20,220503,4,7,023,0,20,stationary,2052,0.22062143855499408
21,220503,4,7,023,0,21,stationary,502,0.09153902261123267
22,220503,4,7,023,0,22,stationary,601,0.12012792324605237
23,220503,4,7,023,0,23,stationary,280,0.0532724505327245
24,220503,4,7,023,0,24,stationary,1230,0.24075161479741633
25,220503,4,7,023,0,25,stationary,631,0.10388541323674678
26,220503,4,7,023,0,26,stationary,280,0.040828229804607756
27,220503,4,7,023,0,27,stationary,21,0.0032649253731343282
28,220503,4,7,023,0,28,stationary,3174,0.37848795611733843
29,220503,4,7,023,0,29,stationary,399,0.06825179609989737
30,220503,4,7,023,0,30,stationary,261,0.07098177862387817
31,220503,4,7,023,0,31,stationary,3057,0.27289769683985005
32,220503,4,7,023,0,32,stationary,1691,0.2676479898702121
